Matricula,Latitud,Longitud,Distance,Pos_date
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,40.5001416,-10.7671049,0.0101711539488308,01-12-2023 02:13:27
81486AACFBE20A1A64655FD2B79DD456B68E4AB7452D1E1295D6FEDCD52DD526,28.1485133,-15.5397699,2.4803307047908176,01-12-2023 02:13:24
4B4758B62B9D82CA301A29C665846D8E4ABCA306D1384720183FFC279252E8EE,38.8448,-4.0314716,5.026640572344392,01-12-2023 02:13:23
2AAAF131A0E7ABB23D076B1EBB444BCECE83D3233F265BB7387B69A85C7DA84D,37.3316733,-6.8021566,0.0097378854638614,01-12-2023 02:13:22
A14E8BE45CB9F9B1B8F8BFBED680BCFE79912B7C935C4B9D80F36FCAEC9F3A48,36.6810083,-6.0552383,0.0,01-12-2023 02:13:21
A14E8BE45CB9F9B1B8F8BFBED680BCFE79912B7C935C4B9D80F36FCAEC9F3A48,38.6810083,-4.0552383,0.0134329565043853,01-12-2023 02:13:21
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,43.5000749,-7.76702,0.1561682068792261,01-12-2023 02:13:21
9EA75D576149F526833F7F0CAFBFBD2DC701213D1D0C584D073D35F341947388,41.5522479,-2.6704584,0.0649847038501734,01-12-2023 02:13:21
679E1E2CF2BC6497342347D4B137CD3DC0C80EAF38A97781ADB848F40E7923FB,39.6099316,3.2992916,4.509090170755942,01-12-2023 02:13:20
3F2BF0F9BC0EDF81585748F2BB7A9277D3ABDF4C4987EE6E7F096A42B1549327,40.5477116,4.3395266,2.764215009178184,01-12-2023 02:13:19
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,43.3263733,-7.7816233,0.0266600929299778,01-12-2023 02:13:15
B376D69E11972366C72E37CBE81B7693F0A20F60788484249732048A390468A6,37.8856483,-4.7652299,0.2044884284229683,01-12-2023 02:13:11
1ED85AD5FE9A0543216F4472E689944A7AE066A584B7A2B7E9ED1FD13DF72479,41.0613583,-8.136836599999999,0.9695123939775512,01-12-2023 02:13:09
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,41.16575,-8.620133333333333,0.0094969828302916,01-12-2023 02:13:07
184DBED595C6F20AB530A4BE4CBCF519BB96DD91510E147A00E67492DBD8EDE6,37.1788266,-3.61254,0.0,01-12-2023 02:13:04
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,40.121685,0.1927666666666667,0.0073612774622875,01-12-2023 02:13:02
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,43.2755066,-1.9589733,0.5583250191520435,01-12-2023 02:13:01
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,42.50098,-8.7684766,0.9601151116390778,01-12-2023 02:13:01
E9D8202FBEF52727BC67129BD6FC9DE7B287E32CB5AAEC3F3995640AD3ECE32E,32.6119066,-115.3641533,0.2185748748737187,01-12-2023 02:12:59
2AAAF131A0E7ABB23D076B1EBB444BCECE83D3233F265BB7387B69A85C7DA84D,36.3316366,-7.8022566,0.0,01-12-2023 02:12:55
2AAAF131A0E7ABB23D076B1EBB444BCECE83D3233F265BB7387B69A85C7DA84D,36.3316366,-7.8022566,0.0,01-12-2023 02:12:55
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,42.3265166,-8.7818833,0.0228816231655906,01-12-2023 02:12:54
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,41.3265133,-9.7821616,0.0176025325969873,01-12-2023 02:12:45
740A75AE1B57C5D8AD420811A655ADB2D3647CE29F2CEF3ADF0DDF5D83C424A6,41.4049366,-2.6249966,0.6344803331954703,01-12-2023 02:12:40
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,41.3264316,-9.782345,0.0520602643270755,01-12-2023 02:12:40
328FB9834877507F2F4DA3A5F44EADAACDCE9D96096FA0829339C9888A66E2E7,43.2694316,-1.9566283,0.1357448901072752,01-12-2023 02:12:39
26E1DA42B9E0DD85963E740831280367C3F15F22CE9C3F585C57CB52E3BC74B5,36.7329766,-4.4249433,0.4306427858812778,01-12-2023 02:12:38
F0F277EEF5C8728A87E6D8DB3BE1C61B1BF6A0298E08B5EB4F4464F79596D79A,39.4265516,0.2157865999999999,2.725333176527474,01-12-2023 02:12:38
D9D9D59026E4C7569F2B1ED821BDDCFDB7CC5CA4D82B4EBC06EB64696AEE3346,32.6259883,-115.3875283,0.2879963067732597,01-12-2023 02:12:37
E9D8202FBEF52727BC67129BD6FC9DE7B287E32CB5AAEC3F3995640AD3ECE32E,32.6099433,-115.3642683,0.4407369214265091,01-12-2023 02:12:35
09D6BBFFC31C042E82D726ACDF6829F4D525A852C4886D393B2FB8C37FB0A451,36.4135383,-6.9918349,0.6907971189131622,01-12-2023 02:12:34
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,38.0140951,-4.5634259,0.0048362379444541,01-12-2023 02:12:34
7326E87A9FA1258D1654E6E0A2B1F237B2622CA2F03581C5B7443CCC248EB5CB,37.567,-6.753795,0.0,01-12-2023 02:12:26
7E07F310AF5C165D5B89602328AE9B7DD107535F83B3CFA9E439DE2621425558,39.9826799,-4.1272766,0.0,01-12-2023 02:12:26
7E07F310AF5C165D5B89602328AE9B7DD107535F83B3CFA9E439DE2621425558,38.9826799,-5.1272766,0.0,01-12-2023 02:12:26
7326E87A9FA1258D1654E6E0A2B1F237B2622CA2F03581C5B7443CCC248EB5CB,37.567,-6.753795,0.0,01-12-2023 02:12:26
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,43.2706833,-1.9570566,0.1715993241857958,01-12-2023 02:12:25
1FE60CE123FE31D1895941F5902C518E1368095294E9D5414FD1ADB8D0D07BF1,39.4658066,-4.6355933,0.0072280417920485,01-12-2023 02:12:24
9EA75D576149F526833F7F0CAFBFBD2DC701213D1D0C584D073D35F341947388,40.5525848,-3.6710869,0.0307963873816176,01-12-2023 02:12:23
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,43.3262083,-7.782901600000001,0.0507652619043097,01-12-2023 02:12:23
216988BB419507DFAB380C71C4795482CA90FC861D4C361F913B93203A57F5F6,33.614285,-114.359605,0.5949243263427816,01-12-2023 02:12:23
B376D69E11972366C72E37CBE81B7693F0A20F60788484249732048A390468A6,36.8871683,-5.7639183,1.0239739370512928,01-12-2023 02:12:22
1FE60CE123FE31D1895941F5902C518E1368095294E9D5414FD1ADB8D0D07BF1,42.46584,-1.6356666,0.0035248840440427,01-12-2023 02:12:16
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,42.3259583,-8.7834183,0.0759028331905395,01-12-2023 02:12:16
328FB9834877507F2F4DA3A5F44EADAACDCE9D96096FA0829339C9888A66E2E7,42.268475,-2.9576699,0.0359687517761448,01-12-2023 02:12:15
328FB9834877507F2F4DA3A5F44EADAACDCE9D96096FA0829339C9888A66E2E7,43.268385,-1.9580966,0.2984241462596422,01-12-2023 02:12:09
403307A6CB01BD90A5E0898A206B9F205C0605AC2A5B93643E3430A24140A3AD,42.42284,-6.8345,0.0,01-12-2023 02:12:08
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,41.16582666666667,-8.620183333333333,0.0016748299727832,01-12-2023 02:12:07
71ACD724923C85A66ED63A81EE357EF0FAEBE006A29631DDB46267FFC48FBF31,44.4538516,-2.8281116,0.0,01-12-2023 02:12:05
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,42.269205,-2.9564483,0.0171214088100612,01-12-2023 02:12:05
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,41.3259983,-9.78434,0.0414004167678073,01-12-2023 02:12:03
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,43.26907,-1.9563466,0.1459896460304677,01-12-2023 02:12:02
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,41.12162,1.19275,0.0019057730759863,01-12-2023 02:12:02
1173FF580D7A0102745E9BF6DAB0C15047B3B8DBDCF98EBDF79A99AB849F6D17,39.4705033,-4.573705,0.0537176107597737,01-12-2023 02:12:01
9EA75D576149F526833F7F0CAFBFBD2DC701213D1D0C584D073D35F341947388,40.5527949,-3.6713244,0.0251559313402337,01-12-2023 02:11:59
1FE60CE123FE31D1895941F5902C518E1368095294E9D5414FD1ADB8D0D07BF1,40.4658083,-3.6356666,0.0016925447488108,01-12-2023 02:11:57
26E1DA42B9E0DD85963E740831280367C3F15F22CE9C3F585C57CB52E3BC74B5,37.733335,-3.429755,0.014157100754513,01-12-2023 02:11:54
516291E66CB7B610917EC0E831D1400378A69D1C8F3651431F5D95250A8D4E82,45.8982783,9.5813033,0.0100140409612547,01-12-2023 02:11:52
26E1DA42B9E0DD85963E740831280367C3F15F22CE9C3F585C57CB52E3BC74B5,36.73327,-4.4298916,0.1190856520076504,01-12-2023 02:11:51
1173FF580D7A0102745E9BF6DAB0C15047B3B8DBDCF98EBDF79A99AB849F6D17,39.4701333,-4.5741133000000005,0.4249252147438444,01-12-2023 02:11:51
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,42.3258466,-8.7847999,0.0354994412637618,01-12-2023 02:11:51
1FE60CE123FE31D1895941F5902C518E1368095294E9D5414FD1ADB8D0D07BF1,40.4657933,-3.63567,0.0041966458492799,01-12-2023 02:11:49
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,43.4936116,-7.774581599999999,0.0540553874201171,01-12-2023 02:11:47
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,42.3255399,-8.78468,0.0722067871673488,01-12-2023 02:11:46
216988BB419507DFAB380C71C4795482CA90FC861D4C361F913B93203A57F5F6,32.6143216,-115.3532533,2.919475357074662,01-12-2023 02:11:46
328FB9834877507F2F4DA3A5F44EADAACDCE9D96096FA0829339C9888A66E2E7,42.2675549,-2.9616016,0.4865288705527064,01-12-2023 02:11:43
740A75AE1B57C5D8AD420811A655ADB2D3647CE29F2CEF3ADF0DDF5D83C424A6,42.4075666,-1.6316465999999998,0.0687442290930183,01-12-2023 02:11:43
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,43.2683433,-1.9578483,0.0258894833941479,01-12-2023 02:11:42
7198D7E85E35C8BB2C86973F1BEBE0A202E1A04FE3071B79F9BF1732B759F39B,39.403065,-4.6860966,0.0815176438490216,01-12-2023 02:11:42
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,42.493145,-8.7747666,0.0502262944522418,01-12-2023 02:11:41
DE270AC86D7A5AF5255D130A15B83A4A5536E712ACBDAC6B87A8638D9EF9B2E6,41.3886083,-2.9949466,0.4894462027506342,01-12-2023 02:11:39
1F4B95AF5D5AE4472CBFF63824B09DB03C5673705A9ADEE5E1BA26E111E86370,37.3715383,-5.8824149,5.009280481457532,01-12-2023 02:11:39
B3C6B707FF586E09DD4455DAB6DEA799EC9DA501B0181ABE235EC1E192A20E3D,42.7701059,3.672751,0.0046540856440749,01-12-2023 02:11:38
76EC2FC54BFD61A8798D9B089470DAA7679F072C642E6E7A66E72EE7F5FDB2FB,43.6851333,-7.523135,14.61873956798123,01-12-2023 02:11:38
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,42.3250316,-8.7852266,0.1337133299537034,01-12-2023 02:11:37
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,42.2683833,-2.9581633,0.2938009630410848,01-12-2023 02:11:37
D27B62DF2FE5D39E189D483C49D0DD12E9CE25A8778307460262F026137B0350,44.8983383,8.58137,0.0,01-12-2023 02:11:37
E9D8202FBEF52727BC67129BD6FC9DE7B287E32CB5AAEC3F3995640AD3ECE32E,32.6098916,-115.3595633,0.0400069029342404,01-12-2023 02:11:35
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,43.4934433,-7.7752266,1.2023006030962058,01-12-2023 02:11:35
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,37.0141383,-5.5634195,0.0021628314792329,01-12-2023 02:11:34
1FE60CE123FE31D1895941F5902C518E1368095294E9D5414FD1ADB8D0D07BF1,41.4657633,-2.6356399,0.0039790924761172,01-12-2023 02:11:32
26E1DA42B9E0DD85963E740831280367C3F15F22CE9C3F585C57CB52E3BC74B5,35.7325749,-5.428875,0.0247661295594771,01-12-2023 02:11:32
09D6BBFFC31C042E82D726ACDF6829F4D525A852C4886D393B2FB8C37FB0A451,36.4135283,-6.9840133,0.2302337735658725,01-12-2023 02:11:29
8881B4F2722D5BAACFBE89FFD848EC76CF11E9745F807AF4E6F99A2F8A55C3DF,40.48447,-3.5927416,0.4708279289377455,01-12-2023 02:11:27
E9D8202FBEF52727BC67129BD6FC9DE7B287E32CB5AAEC3F3995640AD3ECE32E,31.609578300000003,-116.3593533,1.529747094515842,01-12-2023 02:11:27
9EA75D576149F526833F7F0CAFBFBD2DC701213D1D0C584D073D35F341947388,40.5530151,-3.6712561,0.0050181301237207,01-12-2023 02:11:24
3F2BF0F9BC0EDF81585748F2BB7A9277D3ABDF4C4987EE6E7F096A42B1549327,40.568965,4.3562516,4.9153715791918815,01-12-2023 02:11:24
9DEFC3A62FB03850067A32353B7FD765C84EF7746C5E09E5B1FD037FFF4C2291,37.3422433,-6.1422116,0.2060897293918135,01-12-2023 02:11:23
1FE60CE123FE31D1895941F5902C518E1368095294E9D5414FD1ADB8D0D07BF1,40.4657466,-3.6355983,0.0158535978290218,01-12-2023 02:11:22
9EA75D576149F526833F7F0CAFBFBD2DC701213D1D0C584D073D35F341947388,40.5530099,-3.6711971,0.0422241120276665,01-12-2023 02:11:21
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,42.3260999,-8.7859733,0.030200169846008,01-12-2023 02:11:20
8B0FE8F5A3D03881366DD8F638A5D48BAB1174DC7DAFCA6E48EC624B6E1BFCBB,37.3278466,-6.82422,0.5411512250646652,01-12-2023 02:11:19
26E1DA42B9E0DD85963E740831280367C3F15F22CE9C3F585C57CB52E3BC74B5,36.7323833,-4.4287333,0.0141648989975633,01-12-2023 02:11:19
A6CB6B76C9ECB8C0FF4649D07C374C16E8745047A84303D7E6673F577AC7D644,38.68924,-7.0914333,0.0,01-12-2023 02:11:18
A6CB6B76C9ECB8C0FF4649D07C374C16E8745047A84303D7E6673F577AC7D644,39.68924,-6.0914333,0.0,01-12-2023 02:11:18
3FAF341332DDEE9102FD801D10F7D611A8CE9E7948372664C0AF02BB8362E9AE,43.2684916,-2.051675,0.0,01-12-2023 02:11:16
E9B77D40DA9A90D93509C6E3CFFBFE1568DB46DCF5976274DCFCC83DB6F11612,42.49722,-8.6559483,0.0,01-12-2023 02:11:16
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,43.3263066,-7.7862116,0.0155138266062186,01-12-2023 02:11:13
A6CB6B76C9ECB8C0FF4649D07C374C16E8745047A84303D7E6673F577AC7D644,38.68924,-7.0914333,0.0,01-12-2023 02:11:11
B552A6A633BDA3272B8840DEFAFA97AF693265E69D46098DB86823F714D205DF,44.459795,-2.8256733,1.280686544850348,01-12-2023 02:11:11
DE270AC86D7A5AF5255D130A15B83A4A5536E712ACBDAC6B87A8638D9EF9B2E6,40.3928966,-3.9936433,0.0917579491540433,01-12-2023 02:11:11
26E1DA42B9E0DD85963E740831280367C3F15F22CE9C3F585C57CB52E3BC74B5,37.7322783,-3.4286433,0.017632459692865,01-12-2023 02:11:08
4B2ABF0EECD4EEA20AD134D94167F32BEDAEC963E4A9BEE5AED0D23F3CC5C92E,46.3866499,11.7364666,0.0,01-12-2023 02:11:08
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,41.32617,-9.78625,0.0320339249539673,01-12-2023 02:11:07
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,41.165835,-8.6202,0.0021744880615179,01-12-2023 02:11:07
81486AACFBE20A1A64655FD2B79DD456B68E4AB7452D1E1295D6FEDCD52DD526,28.1449883,-15.51479,1.3949717471883378,01-12-2023 02:11:07
B19E3062074233B34F88B5CB0C9BEC74F6451377456E77C00BE1D3F857BD3C21,40.3567716,1.1615816,3.6017689794254286,01-12-2023 02:11:06
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,42.2675683,-2.961615,0.0125855820653665,01-12-2023 02:11:03
91F9AFDC6C1985163F8A761E33D2A8D932D808A4C7FD5A5F862EDF40F50CC4FF,40.6086633,-5.4366616,0.010088411206756,01-12-2023 02:11:02
1ED85AD5FE9A0543216F4472E689944A7AE066A584B7A2B7E9ED1FD13DF72479,41.0576366,-8.1474566,0.2036514943881911,01-12-2023 02:11:02
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,41.121631666666666,1.1927666666666668,0.008269309906659,01-12-2023 02:11:02
DE270AC86D7A5AF5255D130A15B83A4A5536E712ACBDAC6B87A8638D9EF9B2E6,41.3928816,-2.99256,0.6136487420184726,01-12-2023 02:11:01
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,43.2675433,-1.9617666,0.0210328893797968,01-12-2023 02:11:00
740A75AE1B57C5D8AD420811A655ADB2D3647CE29F2CEF3ADF0DDF5D83C424A6,40.4081116,-3.6312633,1.9175034129080224,01-12-2023 02:10:57
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,44.26773,-0.9618083,0.1969365658586003,01-12-2023 02:10:55
328FB9834877507F2F4DA3A5F44EADAACDCE9D96096FA0829339C9888A66E2E7,44.2711783,-0.96497,0.19430862509492,01-12-2023 02:10:54
8881B4F2722D5BAACFBE89FFD848EC76CF11E9745F807AF4E6F99A2F8A55C3DF,40.48868,-3.5933366,0.1632739471024177,01-12-2023 02:10:53
4CD8D96089ECF07CC668FB8A805D6088E400A136E696D0608323C332DBD949D8,41.3258883,-9.7863316,0.0187745053927632,01-12-2023 02:10:52
4B4758B62B9D82CA301A29C665846D8E4ABCA306D1384720183FFC279252E8EE,37.8051416,-5.0593216,5.016049892288423,01-12-2023 02:10:50
26E1DA42B9E0DD85963E740831280367C3F15F22CE9C3F585C57CB52E3BC74B5,37.7324083,-3.4285300000000003,0.0080648961412512,01-12-2023 02:10:45
26E1DA42B9E0DD85963E740831280367C3F15F22CE9C3F585C57CB52E3BC74B5,35.7324083,-5.42853,0.0,01-12-2023 02:10:45
EB34054A93943641A4E6CBD287B277F5D4D8F767AF834440B2BBCB8F2C2AF036,20.3394153,-69.9435714,0.3150890445275227,01-12-2023 02:10:43
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,42.5031333,-8.7817333,4.943389350923665,01-12-2023 02:10:43
7198D7E85E35C8BB2C86973F1BEBE0A202E1A04FE3071B79F9BF1732B759F39B,41.4026266,-2.685325,0.1574810252196746,01-12-2023 02:10:42
2AAAF131A0E7ABB23D076B1EBB444BCECE83D3233F265BB7387B69A85C7DA84D,36.3316366,-7.8022566,0.0047452299494698,01-12-2023 02:10:42
